Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,226085.0,KASEM ALI,INR,1.0,275.0,225808.0,SABIR IBRAHIM ALI,16-Feb-2024 12:18 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,275.0,226084.0,M.H. CONSTRUCTION,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,226088.0,SHAZIDUL ISLAM,INR,1.0,276.0,225896.0,SADDAM HUSSAIN MOLLAH,16-Feb-2024 12:16 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,276.0,226085.0,KASEM ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,226089.0,ABDUL MALEQUE BHUYAN,INR,1.0,277.0,225427.0,Sahanur Islam Mandal,14-Feb-2024 04:12 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,277.0,226088.0,SHAZIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,226090.0,Imran Khan,INR,1.0,278.0,226260.0,SAHIDUR ISLAM,17-Feb-2024 01:04 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,278.0,226089.0,ABDUL MALEQUE BHUYAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,226092.0,HABIBAR ALI,INR,1.0,279.0,225237.0,SAHJAHAN ALI,13-Feb-2024 01:36 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,279.0,226090.0,Imran Khan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,226113.0,Santosh Saha,INR,1.0,280.0,225831.0,Saiful Islam,16-Feb-2024 01:07 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,280.0,226092.0,HABIBAR ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,226114.0,Sri Animesh Ghosh,INR,1.0,281.0,224707.0,Saiful Islam,10-Feb-2024 07:24 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,281.0,226113.0,Santosh Saha,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,226115.0,JAYANTA DAS,INR,1.0,282.0,225785.0,SAIFUL ISLAM,15-Feb-2024 11:23 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,282.0,226114.0,Sri Animesh Ghosh,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,226116.0,Uday Roy,INR,1.0,283.0,225142.0,SAIFUL ISLAM,12-Feb-2024 11:47 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,283.0,226115.0,JAYANTA DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,226117.0,A.K. ANOWER UZZAMAN,INR,1.0,284.0,225432.0,SALIM UDDIN AHMED,14-Feb-2024 03:51 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,284.0,226116.0,Uday Roy,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,226119.0,Sri Naba Pathak,INR,1.0,285.0,225993.0,SAMIRON NESSA,16-Feb-2024 04:01 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,285.0,226117.0,A.K. ANOWER UZZAMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,226122.0,Diganta Das,INR,1.0,286.0,222748.0,SANJIT KALITA,28-Jan-2024 11:22 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,286.0,226119.0,Sri Naba Pathak,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,226125.0,Gokul Chetri,INR,1.0,287.0,224078.0,SANKAR MAHANTA,06-Feb-2024 03:15 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,287.0,226122.0,Diganta Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,226136.0,Gokul Kumar Chetry,INR,1.0,288.0,226251.0,Sanowar Hussain,17-Feb-2024 12:50 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,288.0,226125.0,Gokul Chetri,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,226142.0,Nurasad Mondal,INR,1.0,289.0,225776.0,SANOWAR HUSSAIN,15-Feb-2024 10:57 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,289.0,226136.0,Gokul Kumar Chetry,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,226144.0,Kabir Uddin,INR,1.0,290.0,225467.0,Santesh Ali,14-Feb-2024 06:11 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,290.0,226142.0,Nurasad Mondal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,226147.0,Rabindra Rabha,INR,1.0,291.0,226113.0,Santosh Saha,16-Feb-2024 07:41 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,291.0,226144.0,Kabir Uddin,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,226148.0,Soidur Islam Bhuyan,INR,1.0,292.0,224389.0,SATYABAN HAJONG,08-Feb-2024 02:57 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,292.0,226147.0,Rabindra Rabha,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,226154.0,TAIZ UDDIN AHMED,INR,1.0,293.0,223207.0,SATYA NARYAN SARMA TRADERS,29-Jan-2024 07:55 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,293.0,226148.0,Soidur Islam Bhuyan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,226155.0,Hazrat Ali,INR,1.0,294.0,225384.0,SATYEN DAS,14-Feb-2024 12:48 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,294.0,226154.0,TAIZ UDDIN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,226156.0,ABDULLAH,INR,1.0,295.0,223558.0,SAYED ALI,01-Feb-2024 01:35 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,295.0,226155.0,Hazrat Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,226157.0,ROFIQUL ISLAM,INR,1.0,296.0,226012.0,SAZIDUL ISLAM,16-Feb-2024 04:29 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,296.0,226156.0,ABDULLAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,226158.0,MOSTAFIZUR ROHMAN SIKDAR,INR,1.0,297.0,225118.0,Sebabrata Purkayastha,12-Feb-2024 09:38 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,297.0,226157.0,ROFIQUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,226159.0,ENAMUL ZAMAN AHMED,INR,1.0,298.0,225818.0,Shahaj Uddin,16-Feb-2024 12:35 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,298.0,226158.0,MOSTAFIZUR ROHMAN SIKDAR,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,226160.0,MUKTADUL ISLAM,INR,1.0,299.0,225833.0,SHAHAJ UDDIN AHMED,16-Feb-2024 01:12 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,299.0,226159.0,ENAMUL ZAMAN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,226162.0,RUHUL AMIN,INR,1.0,300.0,225813.0,Shah Alom,16-Feb-2024 12:24 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,300.0,226160.0,MUKTADUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,226164.0,M/S JP Traders,INR,1.0,301.0,225666.0,SHAH ALOM,15-Feb-2024 04:30 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,301.0,226162.0,RUHUL AMIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,226165.0,M/s N.E.AUTO ENTERPRISE,INR,1.0,302.0,225999.0,SHAHANUR ALOM,16-Feb-2024 04:09 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,302.0,226164.0,M/S JP Traders,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,226166.0,HATEM ALI,INR,1.0,303.0,225779.0,SHAHJAHAN ALI,15-Feb-2024 11:04 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,303.0,226165.0,M/s N.E.AUTO ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,226181.0,ISMAILUR RAHMAN,INR,1.0,304.0,225812.0,SHAJAHAN ALI,16-Feb-2024 12:21 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,304.0,226166.0,HATEM ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,226193.0,AKRAM ALI,INR,1.0,305.0,226088.0,SHAZIDUL ISLAM,16-Feb-2024 06:37 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,305.0,226181.0,ISMAILUR RAHMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,226194.0,DEBAJYOTI DAS,INR,1.0,306.0,225768.0,SHOFIUDDIN AHMED,15-Feb-2024 10:37 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,306.0,226193.0,AKRAM ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,226203.0,DHRITISHMAN MEDHI,INR,1.0,307.0,225750.0,Shohidul Islam,15-Feb-2024 09:03 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,307.0,226194.0,DEBAJYOTI DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,226215.0,JYOTISH PAUL,INR,1.0,308.0,225789.0,SHOHIDUL ISLAM,15-Feb-2024 11:33 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,308.0,226203.0,DHRITISHMAN MEDHI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,226218.0,ROFTARUL ISLAM,INR,1.0,309.0,225775.0,Shoriful Islam,15-Feb-2024 10:57 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,309.0,226215.0,JYOTISH PAUL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,226219.0,triranv associates,INR,1.0,310.0,225796.0,SHORIFUL ISLAM MOLLAH,15-Feb-2024 11:49 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,310.0,226218.0,ROFTARUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,226220.0,MONIBUL HOQUE,INR,1.0,311.0,225410.0,SIDDQUE ALI,14-Feb-2024 02:45 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,311.0,226219.0,triranv associates,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,226226.0,Izarul Islam,INR,1.0,312.0,222527.0,SINGO ENGINEERING INDIA PRIVATE LIMITED,07-Feb-2024 11:42 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,312.0,226220.0,MONIBUL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,226229.0,MOFIDUL HOQUE,INR,1.0,313.0,225765.0,SK Abdullah,15-Feb-2024 10:29 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,313.0,226226.0,Izarul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,226233.0,NARMESWAR KHAKHALARY,INR,1.0,314.0,223568.0,SOBAHAN ALI,01-Feb-2024 02:27 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,314.0,226229.0,MOFIDUL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,226236.0,Ziaur Rahman,INR,1.0,315.0,226148.0,Soidur Islam Bhuyan,17-Feb-2024 12:02 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,315.0,226233.0,NARMESWAR KHAKHALARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,226237.0,ROHIS UDDIN MOLLAH,INR,1.0,316.0,225733.0,Somer Ali,15-Feb-2024 07:08 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,316.0,226236.0,Ziaur Rahman,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,226242.0,Lutfor Ali,INR,1.0,317.0,226284.0,Somir Uddin Sarkar,17-Feb-2024 01:36 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,317.0,226237.0,ROHIS UDDIN MOLLAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,226248.0,ABUL KALAM AZAD,INR,1.0,318.0,225637.0,Sopiar Rahman,15-Feb-2024 03:14 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,318.0,226242.0,Lutfor Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,226249.0,PRITAM KUMAR DAS,INR,1.0,319.0,226114.0,Sri Animesh Ghosh,16-Feb-2024 07:55 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,319.0,226248.0,ABUL KALAM AZAD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,226251.0,Sanowar Hussain,INR,1.0,320.0,223958.0,Sri Arup Banikya,05-Feb-2024 01:36 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,320.0,226249.0,PRITAM KUMAR DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,226253.0,MATOWAR ALI,INR,1.0,321.0,225373.0,Sri Bhupesh Ch. Nath,14-Feb-2024 12:20 PM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,321.0,226251.0,Sanowar Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,226260.0,SAHIDUR ISLAM,INR,1.0,322.0,224776.0,Sri Dhireswar Nath,11-Feb-2024 10:49 AM,Accepted-AOC,Awarded,12-Jul-2024 10:49 AM,,,,,,,,,,,,,322.0,226253.0,MATOWAR ALI,1.0,L1,,,,,,,,,
